PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
FL1650791,WINCO UTILITIES W/S,Region 4,Florida,Community water system,3545,CRAWFORDVILLE,Wakulla,3,2,13
FL1670751,DOGWOOD ACRES,Region 4,Florida,Transient non-community system,25,CHIPLEY,Washington,2,3,6
FL1370791,LAKE BRADFORD ESTATES MHP,Region 4,Florida,Community water system,167,TALLAHASSEE,Leon,2,15,23
FL4134300,REDLAND CHRISTIAN ACADEMY,Region 4,Florida,Non-Transient non-community system,300,HOMESTEAD,Miami-Dade,2,9,86
FL6510709,HACIENDA VILLAGE MHP,Region 4,Florida,Community water system,960,NEW PORT RICHEY,Pasco,3,2,24
FL6535685,MIKE'S RETIREMENT FUND,Region 4,Florida,Transient non-community system,30,FROSTPROOF,Polk,2,1,12
FL6588126,MYAKKA PINES GOLF RED COMFORT STATION,Region 4,Florida,Transient non-community system,465,ENGLEWOOD,Sarasota,1,1,24
FL1324100,DOLOMITE INCORPORATED,Region 4,Florida,Transient non-community system,25,MARIANNA,Jackson,2,3,9
FL6515293,SACRED HEART CATHOLIC CHURCH,Region 4,Florida,Transient non-community system,300,DADE CITY,Pasco,2,6,9
FL6515296,GRACE OF GOD CHURCH (TRINITY BAPTIST),Region 4,Florida,Transient non-community system,80,NEW PORT RICHEY,Pasco,2,2,8
FL3641112,SAMSULA ACADEMY,Region 4,Florida,Non-Transient non-community system,275,NEW SMYRNA BEACH,Volusia,3,16,36
FL3641127,BUDGET INN OF DELAND,Region 4,Florida,Transient non-community system,113,DELAND,Volusia,2,3,31
FL3641208,SMILEY'S TAP,Region 4,Florida,Transient non-community system,50,ORMOND BEACH,Volusia,2,8,21
FL3641215,SOPOTNICK'S CABBAGE PATCH TAVERN,Region 4,Florida,Transient non-community system,25,NEW SMYRNA BEACH,Volusia,2,7,37
FL3641216,"SOUTH DAYTONA, CITY OF",Region 4,Florida,Community water system,12500,SOUTH DAYTONA,Volusia,4,5,27
FL3641242,SPARTON,Region 4,Florida,Non-Transient non-community system,538,DELEON SPRINGS,Volusia,5,13,31
FL3641247,SPRING GARDEN RANCH,Region 4,Florida,Non-Transient non-community system,51,DELEON SPRINGS,Volusia,2,5,39
FL1374053,TALLAHASSEE RV PARK,Region 4,Florida,Transient non-community system,132,TALLAHASSEE,Leon,2,3,13
FL3590912,OAKLAND SHORES,Region 4,Florida,Community water system,788,ALTAMONTE SPRINGS,Seminole,3,14,18
FL3590970,"OVIEDO, CITY OF",Region 4,Florida,Community water system,46683,OVIEDO,Seminole,19,18,21
FL3644313,BIBLE CHAPEL DEBARY,Region 4,Florida,Transient non-community system,90,DEBARY,Volusia,2,0,21
FL3644315,LITTLE TOMOKA YACHT CLUB,Region 4,Florida,Transient non-community system,25,ORMOND BEACH,Volusia,2,1,26
FL3644319,BILL KELLER PARK,Region 4,Florida,Transient non-community system,536,DEBARY,Volusia,2,2,14
FL4061284,CHRIST COVENANT CHURCH,Region 4,Florida,Transient non-community system,125,SOUTHWEST RANCHES,Broward,2,15,67
FL4134551,TROPICAL VILLAGE FARM,Region 4,Florida,Transient non-community system,25,MIAMI,Miami-Dade,2,0,21
FL3494331,CHEVRON NEPTUNE ROAD,Region 4,Florida,Transient non-community system,25,KISSIMMEE,Osceola,3,3,19
FL3494334,SHELL FOOD MART,Region 4,Florida,Transient non-community system,25,ST CLOUD,Osceola,2,3,21
FL3640143,FLORIDA SHERIFFS YOUTH CAMP,Region 4,Florida,Transient non-community system,100,PIERSON,Volusia,5,1,22
