STATE,COUNTY,POPUNI,PRED0_E,PRED0_M,PRED0_PE,PRED0_PM,PRED12_E,PRED12_M,PRED12_PE,PRED12_PM,PRED3_E,PRED3_M,PRED3_PE,PRED3_PM,FID
Tennessee,Lawrence,44596,15529,3615.3,34.82,8.11,17926,3812.1,40.2,8.55,11141,3329.5,24.98,7.47,2823
Tennessee,Lewis,12805,3113,1281.7,24.31,10.01,5891,1362.9,46.01,10.64,3801,1216.3,29.68,9.5,2825
Tennessee,Lincoln,35332,11008,3084.1,31.16,8.73,14709,3308.9,41.63,9.37,9615,2955.3,27.21,8.36,2828
Tennessee,Loudon,56627,16309,4548.7,28.8,8.03,26535,4958,46.86,8.76,13783,4455.7,24.34,7.87,2830
Tennessee,McMinn,53493,16085,4299,30.07,8.04,23324,4592.7,43.6,8.59,14084,4109.8,26.33,7.68,2833
Tennessee,McNairy,25800,8004,2133.8,31.02,8.27,10698,2287.1,41.47,8.86,7098,2069.2,27.51,8.02,2836
Tennessee,Macon,25536,9760,2172.2,38.22,8.51,9759,2289.7,38.22,8.97,6017,1987.1,23.56,7.78,2839
Tennessee,Madison,95697,32603,8486.4,34.07,8.87,38163,9121.8,39.88,9.53,24931,8131.7,26.05,8.5,2841
Tennessee,Marion,28799,7965,2361.8,27.66,8.2,13249,2520.8,46.01,8.75,7585,2254.7,26.34,7.83,2844
Tennessee,Marshall,34870,13062,2901.8,37.46,8.32,15324,3025.7,43.95,8.68,6484,2596.1,18.59,7.45,2848
Tennessee,Maury,104461,39812,9143.3,38.11,8.75,43756,9447.8,41.89,9.04,20893,8036.6,20,7.69,2850
Tennessee,Meigs,12971,3745,1150.4,28.87,8.87,6134,1222.2,47.29,9.42,3092,1088.2,23.84,8.39,2854
Tennessee,Monroe,46498,13916,3832.1,29.93,8.24,19313,4106.5,41.54,8.83,13269,3695,28.54,7.95,2857
Tennessee,Montgomery,226481,85409,20223.6,37.71,8.93,97546,20627.5,43.07,9.11,43526,16855.6,19.22,7.44,2859
Tennessee,Moore,6626,1961,667.6,29.6,10.08,2952,710.2,44.55,10.72,1713,633.3,25.85,9.56,2863
Tennessee,Morgan,19161,5806,1751.9,30.3,9.14,7083,1852.8,36.97,9.67,6272,1634.6,32.73,8.53,2866
Tennessee,Obion,30305,9061,2428,29.9,8.01,12746,2651.4,42.06,8.75,8498,2422.6,28.04,7.99,2872
Tennessee,Overton,22722,7848,2063.3,34.54,9.08,8388,2180.6,36.92,9.6,6486,1922.1,28.55,8.46,2875
Tennessee,Perry,8427,2063,894.3,24.48,10.61,3407,954.4,40.43,11.33,2957,859.1,35.09,10.19,2878
Tennessee,Pickett,5079,1670,537.3,32.88,10.58,1934,584.3,38.08,11.5,1475,540.8,29.04,10.65,2881
Tennessee,Polk,17634,5009,1542.7,28.41,8.75,7381,1637,41.86,9.28,5244,1455,29.74,8.25,2883
Tennessee,Putnam,79298,28055,6581.7,35.38,8.3,33848,6841.5,42.68,8.63,17395,5849.3,21.94,7.38,2890
Tennessee,Rhea,32631,9490,2728.2,29.08,8.36,13695,2911.1,41.97,8.92,9446,2589.1,28.95,7.93,2893
Tennessee,Roane,53780,15371,4559.3,28.58,8.48,23200,4886.1,43.14,9.09,15209,4414.1,28.28,8.21,2001
Tennessee,Robertson,73619,26076,5813.6,35.42,7.9,31788,5998.3,43.18,8.15,15755,5023.5,21.4,6.82,2011
Tennessee,Rutherford,348336,147307,30800.5,42.29,8.84,143289,31184.8,41.14,8.95,57740,25421.3,16.58,7.3,2015
Tennessee,Scott,21790,6521,1925.2,29.93,8.84,8241,2016.6,37.82,9.25,7028,1749.1,32.25,8.03,2020
Tennessee,Sequatchie,16317,4834,1508.5,29.63,9.24,6740,1611.4,41.31,9.88,4743,1445.5,29.07,8.86,2025
Tennessee,Sevier,98810,29801,8546.5,30.16,8.65,43355,9115.9,43.88,9.23,25654,8070.8,25.96,8.17,2030
Tennessee,Shelby,913500,310329,82639.2,33.97,9.05,376483,88439.3,41.21,9.68,226688,78330.1,24.82,8.57,2033
Tennessee,Smith,20078,7523,1636.8,37.47,8.15,8547,1718.7,42.57,8.56,4008,1487.8,19.96,7.41,2037
Tennessee,Stewart,13776,4131,1416.5,29.99,10.28,5840,1504.4,42.39,10.92,3805,1333.5,27.62,9.68,2041
Tennessee,Sullivan,158138,55650,12715.4,35.19,8.04,63460,13163.2,40.13,8.32,39028,11313,24.68,7.15,2046
Tennessee,Sumner,199851,81693,16953.9,40.88,8.48,83402,17109.8,41.73,8.56,34756,13803.7,17.39,6.91,2050
Tennessee,Tipton,60299,21531,5075.5,35.71,8.42,24893,5287.7,41.28,8.77,13875,4454,23.01,7.39,2055
Tennessee,Trousdale,9476,3314,990.7,34.97,10.45,3996,1053.1,42.17,11.11,2166,925.8,22.86,9.77,2062
Tennessee,Unicoi,17601,5369,1640.4,30.5,9.32,6311,1770.7,35.86,10.06,5921,1621,33.64,9.21,2069
Tennessee,Union,19975,5328,1730.3,26.67,8.66,8973,1822.7,44.92,9.12,5674,1597,28.41,7.99,2073
Tennessee,Van Buren,6261,1654,606.6,26.42,9.69,2401,650.6,38.35,10.39,2206,589.7,35.23,9.42,2077
Tennessee,Warren,41344,12560,3346.3,30.38,8.09,17720,3580,42.86,8.66,11064,3174.1,26.76,7.68,2081
Tennessee,Washington,131467,48260,11158.8,36.71,8.49,55095,11362.4,41.91,8.64,28112,9409.3,21.38,7.16,2085
Tennessee,Wayne,14389,4618,1219.1,32.09,8.47,5907,1297.2,41.05,9.02,3864,1163.5,26.85,8.09,2089
Tennessee,Weakley,31850,10361,2809.4,32.53,8.82,13082,2990.2,41.07,9.39,8407,2665.8,26.4,8.37,2096
Tennessee,White,27491,7434,2312.6,27.04,8.41,11614,2457.3,42.25,8.94,8443,2184.3,30.71,7.95,2100
Tennessee,Williamson,255390,128820,22418.3,50.44,8.78,96985,22392.1,37.98,8.77,29585,17415.9,11.58,6.82,2105
Tennessee,Wilson,151007,68585,12855,45.42,8.51,55968,12978.2,37.06,8.59,26454,10477.4,17.52,6.94,2111
Texas,Anderson,44986,9624,3774.3,21.39,8.39,22335,4332.6,49.65,9.63,13027,3884,28.96,8.63,2113
Texas,Andrews,18440,4641,1833.6,25.17,9.94,8389,2019.5,45.49,10.95,5410,1722.2,29.34,9.34,2117
Texas,Angelina,85099,19267,6706.3,22.64,7.88,42209,7520.2,49.6,8.84,23623,6577,27.76,7.73,2124
Texas,Aransas,24334,5941,2204.9,24.41,9.06,10961,2611.6,45.04,10.73,7432,2406.5,30.54,9.89,2162
Texas,Archer,8672,2643,710.2,30.48,8.19,4201,786,48.44,9.06,1828,678.3,21.08,7.82,2168
Texas,Armstrong,1839,700,204.2,38.06,11.1,750,228.9,40.78,12.45,389,203.8,21.15,11.08,2172
Texas,Atascosa,49939,11142,4067,22.31,8.14,24790,4877.3,49.64,9.77,14007,4387.8,28.05,8.79,2173
Texas,Austin,30335,7196,2405.2,23.72,7.93,15909,2789.3,52.44,9.19,7230,2505.6,23.83,8.26,2177
Texas,Bailey,6779,1077,697.4,15.89,10.29,3199,851.3,47.19,12.56,2503,769.5,36.92,11.35,2179
Texas,Bandera,21481,5545,1890.9,25.81,8.8,9852,2210.9,45.86,10.29,6084,2028.6,28.32,9.44,2183
Texas,Bastrop,100238,26047,8609,25.99,8.59,50669,9969.6,50.55,9.95,23522,8806.5,23.47,8.79,2190
Texas,Baylor,3477,701,384,20.16,11.04,1620,434.3,46.59,12.49,1156,388.7,33.25,11.18,2192
Texas,Bee,23696,5429,2179.5,22.91,9.2,10574,2586,44.62,10.91,7693,2354.2,32.47,9.94,2196
Texas,Bell,377261,115548,33152.4,30.63,8.79,179991,35403.4,47.71,9.38,81722,29406.4,21.66,7.79,2198
Texas,Bexar,2011797,570798,166103.1,28.37,8.26,953254,185003.3,47.38,9.2,487745,160707,24.24,7.99,2203
Texas,Blanco,11886,2721,1027.5,22.89,8.64,5813,1179.7,48.91,9.93,3352,1066,28.2,8.97,2207
Texas,Borden,617,125,78.3,20.26,12.69,358,88.8,58.02,14.39,134,78.7,21.72,12.76,2212
Texas,Bosque,18485,4398,1476.6,23.79,7.99,9052,1701.5,48.97,9.2,5035,1538.4,27.24,8.32,2216
Texas,Bowie,87519,23546,7237.7,26.9,8.27,40589,7852.3,46.38,8.97,23384,6784.2,26.72,7.75,2224
Texas,Brazoria,370558,133193,33131.3,35.94,8.94,166925,35427.8,45.05,9.56,70440,29579.3,19.01,7.98,2240
Texas,Brazos,223198,71803,20324.8,32.17,9.11,105213,21363.5,47.14,9.57,46182,17089.2,20.69,7.66,2253
Texas,Brewster,9414,2871,923.9,30.5,9.81,4323,1102.9,45.92,11.72,2220,1011.9,23.58,10.75,2262
Texas,Briscoe,1403,336,159.3,23.95,11.35,673,186.3,47.97,13.28,394,168.5,28.08,12.01,2269
Texas,Brooks,6980,1911,657.2,27.38,9.42,2873,849.1,41.16,12.16,2196,798.8,31.46,11.44,2279
Texas,Brown,37304,8290,3027,22.22,8.11,19436,3350,52.1,8.98,9578,2923.4,25.68,7.84,2296
Texas,Burleson,18037,4129,1538.6,22.89,8.53,8364,1777,46.37,9.85,5544,1607.9,30.74,8.91,2304
Texas,Burnet,50043,12364,4017.7,24.71,8.03,25957,4622.9,51.87,9.24,11722,4132.8,23.42,8.26,2312
Texas,Caldwell,45450,9771,3562.1,21.5,7.84,22938,4159.6,50.47,9.15,12741,3694.4,28.03,8.13,2320
Texas,Calhoun,19710,5652,1690.2,28.68,8.58,8978,2022.3,45.55,10.26,5080,1841.4,25.77,9.34,2327
Texas,Callahan,14112,3993,1257.4,28.3,8.91,7291,1395.6,51.67,9.89,2828,1210.2,20.04,8.58,2331
Texas,Cameron,421622,80248,33809.8,19.03,8.02,202273,40413,47.97,9.59,139101,36853,32.99,8.74,2359
Texas,Camp,12616,2581,1009.8,20.46,8,6466,1180,51.25,9.35,3569,1068.2,28.29,8.47,2373
Texas,Carson,5743,1653,564.8,28.78,9.83,2914,627.4,50.74,10.92,1176,542.8,20.48,9.45,2377
Texas,Cass,28522,6934,2265.6,24.31,7.94,12038,2580.7,42.21,9.05,9550,2341.5,33.48,8.21,2382
Texas,Castro,7366,2432,683.7,33.02,9.28,3360,847.4,45.61,11.5,1574,780.2,21.37,10.59,2386
Texas,Chambers,48741,19636,4571.2,40.29,9.38,21076,4727.8,43.24,9.7,8029,3665.3,16.47,7.52,2395
Texas,Cherokee,49206,9456,3960.7,19.22,8.05,24487,4568.6,49.76,9.28,15263,4088.5,31.02,8.31,2400
Texas,Childress,5232,1094,657.6,20.91,12.57,2931,755.6,56.02,14.44,1207,673.1,23.07,12.87,2405
Texas,Clay,10251,2121,811.7,20.69,7.92,5192,904.7,50.65,8.83,2938,796.4,28.66,7.77,2409
Texas,Cochran,2494,454,216.7,18.2,8.69,1018,259.4,40.82,10.4,1022,233.7,40.98,9.37,2413
Texas,Coke,3321,603,327.5,18.16,9.86,1696,377.8,51.07,11.38,1022,344,30.77,10.36,2418
Texas,Coleman,7735,1493,745.4,19.3,9.64,4010,857.6,51.84,11.09,2232,776.9,28.86,10.04,2423
Texas,Collin,1108088,501608,98281.2,45.27,8.87,451101,100858.6,40.71,9.1,155379,78427.4,14.02,7.08,2429
Texas,Collingsworth,2614,681,272.9,26.05,10.44,1375,316,52.6,12.09,558,282,21.35,10.79,2434
Texas,Colorado,20614,4853,1666.6,23.54,8.08,10535,1978.2,51.11,9.6,5226,1822.9,25.35,8.84,2441
Texas,Comal,174696,64318,15043,36.82,8.61,76797,16003.8,43.96,9.16,33581,13378.2,19.22,7.66,2449
Texas,Comanche,13764,3334,1107.8,24.22,8.05,6837,1289.4,49.67,9.37,3593,1164.2,26.1,8.46,2455
Texas,Concho,3341,532,285.1,15.92,8.53,1586,338,47.47,10.12,1223,316.3,36.61,9.47,2458
Texas,Cooke,41880,10235,3439.7,24.44,8.21,21012,3745.6,50.17,8.94,10633,3214.6,25.39,7.68,2463
Texas,Coryell,75255,23227,6234.4,30.86,8.28,38967,6680,51.78,8.88,13061,5521.4,17.36,7.34,2469
Texas,Cottle,1381,290,166.5,21,12.06,727,196.3,52.64,14.21,364,180.9,26.36,13.1,2473
Texas,Crane,4666,1870,486.7,40.08,10.43,2014,584.8,43.16,12.53,782,524.5,16.76,11.24,2478
Texas,Crockett,3068,603,410.1,19.65,13.37,1277,499.7,41.62,16.29,1188,462.5,38.72,15.07,2483
Texas,Crosby,5102,870,414.7,17.05,8.13,2568,501.1,50.33,9.82,1664,458.3,32.61,8.98,2487
Texas,Culberson,2183,531,257,24.32,11.77,820,322.7,37.56,14.78,832,302.1,38.11,13.84,2491
Texas,Dallam,7154,1726,869.9,24.13,12.16,3864,1005.7,54.01,14.06,1564,870.8,21.86,12.17,2498
Texas,Dallas,2566264,730743,222257,28.47,8.66,1208062,246463.4,47.07,9.6,627459,213268.5,24.45,8.31,2507
Texas,Dawson,11014,2970,918.8,26.97,8.34,4816,1106.6,43.73,10.05,3228,1001.4,29.31,9.09,2512
Texas,Deaf Smith,18254,4290,1596.3,23.5,8.74,9185,1852.7,50.32,10.15,4779,1658,26.18,9.08,2515
Texas,Delta,5392,1959,518.6,36.33,9.62,2034,582.1,37.72,10.8,1399,516.5,25.95,9.58,2524
Texas,Denton,932636,404783,82979,43.4,8.9,392737,85800.5,42.11,9.2,135116,67813.7,14.49,7.27,2532
Texas,DeWitt,18518,4463,1487.3,24.1,8.03,8689,1743.4,46.92,9.41,5366,1585.4,28.98,8.56,2538
Texas,Dickens,1518,329,165.8,21.67,10.92,568,197.4,37.42,13,621,181.7,40.91,11.97,2542
Texas,Dimmit,8460,1686,827.8,19.93,9.78,3163,1055.4,37.39,12.48,3611,981.8,42.68,11.61,2548
Texas,Donley,3055,751,298.9,24.58,9.78,1495,345.2,48.94,11.3,809,315.8,26.48,10.34,2551
Texas,Duval,9317,1458,775.9,15.65,8.33,3606,982.3,38.7,10.54,4253,912.1,45.65,9.79,2556
Texas,Eastland,17370,3947,1548.8,22.72,8.92,7958,1750.7,45.81,10.08,5465,1549.4,31.46,8.92,2562
Texas,Ector,159352,44240,14030,27.76,8.8,74888,15480.4,47,9.71,40224,13222,25.24,8.3,2568
Texas,Edwards,1437,353,177.8,24.57,12.37,637,225.2,44.33,15.67,447,213.8,31.11,14.88,2574
Texas,Ellis,202071,76314,16431.8,37.77,8.13,87240,17261.4,43.17,8.54,38517,13985.2,19.06,6.92,2579
Texas,El Paso,861131,212050,72172.5,24.62,8.38,405480,83824,47.09,9.73,243601,74881.6,28.29,8.7,2588
Texas,Erath,40369,11999,3477,29.72,8.61,18394,3770,45.56,9.34,9976,3152.3,24.71,7.81,2597
Texas,Falls,15542,3354,1325.2,21.58,8.53,7575,1567.9,48.74,10.09,4613,1441.9,29.68,9.28,2601
Texas,Fannin,34245,9291,2606.7,27.13,7.61,16941,2907.5,49.47,8.49,8013,2546.1,23.4,7.43,2621
Texas,Fayette,24676,5008,1991.3,20.3,8.07,12800,2341.5,51.87,9.49,6868,2147.2,27.83,8.7,2624
Texas,Fisher,3699,598,320.7,16.17,8.67,1859,372.9,50.26,10.08,1242,338,33.58,9.14,2628
Texas,Floyd,5350,1102,476.8,20.6,8.91,2434,581.5,45.5,10.87,1814,532.1,33.91,9.95,2630
Texas,Foard,1080,264,131,24.44,12.13,457,153.1,42.31,14.18,359,142.9,33.24,13.23,2002
Texas,Fort Bend,854981,327428,80728.7,38.3,9.44,385077,85588.1,45.04,10.01,142476,70437.8,16.66,8.24,2009
Texas,Franklin,10451,2668,995.6,25.53,9.53,4980,1127.9,47.65,10.79,2803,1000.3,26.82,9.57,2016
Texas,Freestone,18410,4368,1615.7,23.73,8.78,8826,1852.1,47.94,10.06,5216,1668.4,28.33,9.06,2022
Texas,Frio,15587,3408,1397.7,21.86,8.97,7767,1729.2,49.83,11.09,4412,1571.7,28.31,10.08,2028
Texas,Gaines,21887,4754,2081.3,21.72,9.51,12393,2311.5,56.62,10.56,4740,1899.5,21.66,8.68,2032
Texas,Galveston,351866,126924,34181.1,36.07,9.71,153604,35830.7,43.65,10.18,71338,29200.9,20.27,8.3,2059
Texas,Garza,4242,1129,486.3,26.61,11.46,2189,571.2,51.6,13.47,924,509.7,21.78,12.02,2060
Texas,Gillespie,27293,5471,2123.5,20.05,7.78,13674,2521.4,50.1,9.24,8148,2334.6,29.85,8.55,2066
Texas,Glasscock,1149,286,142.1,24.89,12.37,668,160.2,58.14,13.94,195,137.8,16.97,11.99,2072
Texas,Goliad,7152,2195,627.7,30.69,8.78,3452,732.8,48.27,10.25,1505,666.7,21.04,9.32,2079
Texas,Gonzales,19586,3823,1593.6,19.52,8.14,9796,1906.4,50.02,9.73,5967,1734.3,30.47,8.85,2086
Texas,Gray,19304,4449,1879,23.05,9.73,10074,2024.5,52.19,10.49,4781,1722.4,24.77,8.92,2088
Texas,Grayson,138098,43740,10965.1,31.67,7.94,65243,11749.5,47.24,8.51,29115,9865.9,21.08,7.14,2094
Texas,Gregg,122091,35963,10199.7,29.46,8.35,57238,10943.9,46.88,8.96,28890,9215.6,23.66,7.55,2101
Texas,Grimes,27625,6295,2360,22.79,8.54,12985,2741.2,47,9.92,8345,2463.9,30.21,8.92,2108
Texas,Guadalupe,175847,59778,15372.2,33.99,8.74,81167,16553.1,46.16,9.41,34902,13867.8,19.85,7.89,2116
Texas,Hale,29938,8338,2674.7,27.85,8.93,13175,3029,44.01,10.12,8425,2685.8,28.14,8.97,2120
Texas,Hall,2843,397,284.5,13.96,10.01,1480,340.2,52.06,11.97,966,315,33.98,11.08,2125
Texas,Hamilton,8218,2211,709.3,26.9,8.63,3806,806.9,46.31,9.82,2201,728.2,26.78,8.86,2128
Texas,Hansford,5156,1031,501.5,20,9.73,2873,590.9,55.72,11.46,1252,527.1,24.28,10.22,2132
Texas,Hardeman,3551,616,349.8,17.35,9.85,1703,403,47.96,11.35,1232,360.8,34.69,10.16,2137
Texas,Hardin,56973,17801,4759.7,31.24,8.35,25809,5209,45.3,9.14,13363,4408.6,23.45,7.74,2142
Texas,Harris,4699872,1363037,440006.6,29,9.36,2129851,484569.9,45.32,10.31,1206984,415988.7,25.68,8.85,2149
Texas,Harrison,68449,17326,5442.3,25.31,7.95,33132,6150.5,48.4,8.99,17991,5411.3,26.28,7.91,2157
Texas,Hartley,4351,1668,470,38.34,10.8,2067,535,47.51,12.3,616,470.5,14.16,10.81,2160
Texas,Haskell,5006,1306,468.8,26.09,9.36,2383,544,47.6,10.87,1317,492.3,26.31,9.83,2163
Texas,Hays,248534,80262,22796.3,32.29,9.17,119886,24224.2,48.24,9.75,48386,19807.7,19.47,7.97,2166
Texas,Hemphill,3271,1104,361.1,33.75,11.04,1429,412.6,43.69,12.61,738,360.8,22.56,11.03,2171
Texas,Henderson,83042,21172,6717.2,25.5,8.09,37547,7634.1,45.21,9.19,24323,6800.3,29.29,8.19,2178
Texas,Hidalgo,876117,170296,72471.9,19.44,8.27,415684,85477.9,47.45,9.76,290137,76966.8,33.12,8.78,2188
Texas,Hill,36205,9344,2624.3,25.81,7.25,16804,2999.8,46.41,8.29,10057,2672.1,27.78,7.38,2201
Texas,Hockley,20774,4514,1689.3,21.73,8.13,10912,1993.9,52.53,9.6,5348,1778.3,25.74,8.56,2208
Texas,Hood,63996,17045,5049.7,26.63,7.89,31691,5562.5,49.52,8.69,15260,4830.3,23.85,7.55,2213
Texas,Hopkins,37149,9581,2828.1,25.79,7.61,18663,3087.1,50.24,8.31,8905,2642.4,23.97,7.11,2221
Texas,Houston,19928,5019,1602.3,25.19,8.04,8039,1892.1,40.34,9.49,6870,1756.8,34.47,8.82,2228
Texas,Howard,29138,7839,2548.7,26.9,8.75,13847,2845.5,47.52,9.77,7452,2470,25.57,8.48,2231
Texas,Hudspeth,3259,376,264,11.54,8.1,1587,319.7,48.7,9.81,1296,290.7,39.77,8.92,2241
Texas,Hunt,101230,27898,7657.7,27.56,7.56,47365,8384.9,46.79,8.28,25967,7139.4,25.65,7.05,2246
Texas,Hutchinson,20383,6175,1786,30.29,8.76,8902,2022.6,43.67,9.92,5306,1769.9,26.03,8.68,2249
Texas,Irion,1552,275,188.1,17.72,12.12,784,212.8,50.52,13.71,493,187.6,31.77,12.09,2255
Texas,Jack,7753,1667,737.6,21.5,9.51,3666,825.4,47.28,10.65,2420,715.4,31.21,9.23,2256
Texas,Jackson,15065,5450,1210.1,36.18,8.03,6765,1410.8,44.91,9.36,2850,1278.2,18.92,8.48,2264
Texas,Jasper,32454,7758,2747.5,23.9,8.47,14491,3100.7,44.65,9.55,10205,2763,31.44,8.51,2271
Texas,Jeff Davis,1869,496,227.4,26.54,12.17,865,283.5,46.28,15.17,508,270.3,27.18,14.46,2275
Texas,Jefferson,239438,65601,21827.6,27.4,9.12,110662,23654.6,46.22,9.88,63175,20379.7,26.38,8.51,2285
Texas,Jim Hogg,4798,602,469.3,12.55,9.78,2380,603.7,49.6,12.58,1816,565.6,37.85,11.79,2288
Texas,Jim Wells,38813,7036,3333,18.13,8.59,18353,3966.7,47.29,10.22,13424,3625.6,34.59,9.34,2294
Texas,Johnson,185526,62968,15432.3,33.94,8.32,89408,16015.2,48.19,8.63,33150,12769.2,17.87,6.88,2299
Texas,Jones,15013,3303,1293.6,22,8.62,7338,1475.7,48.88,9.83,4372,1307.8,29.12,8.71,2301
Texas,Karnes,12414,2478,1108.1,19.96,8.93,5682,1330.3,45.77,10.72,4254,1207.9,34.27,9.73,2307
Texas,Kaufman,157459,51638,13309.6,32.79,8.45,76623,14162.3,48.66,8.99,29198,11596.9,18.54,7.37,2314
Texas,Kendall,46742,14579,3841.4,31.19,8.22,23134,4170.2,49.49,8.92,9029,3547.5,19.32,7.59,2319
Texas,Kenedy,340,62,48.4,18.24,14.24,151,61.2,44.41,18,127,57.6,37.35,16.94,2330
Texas,Kent,739,154,88.1,20.84,11.92,367,100,49.66,13.53,218,93.5,29.5,12.65,2335
Texas,Kerr,52164,12428,3903,23.82,7.48,24700,4529.5,47.35,8.68,15036,4152.5,28.82,7.96,2337
Texas,Kimble,4356,1247,404,28.63,9.27,1906,480.8,43.76,11.04,1203,445.7,27.62,10.23,2339
Texas,King,258,56,38,21.71,14.73,152,42.5,58.91,16.47,50,36.7,19.38,14.22,2342
Texas,Kinney,2873,711,355.7,24.75,12.38,1294,446,45.04,15.52,868,421.7,30.21,14.68,2347
Texas,Kleberg,29629,7407,2601.1,25,8.78,13515,2967.9,45.61,10.02,8707,2644,29.39,8.92,2358
Texas,Knox,3347,780,321.1,23.3,9.59,1542,377.6,46.07,11.28,1025,346.6,30.62,10.36,2364
Texas,Lamar,49889,12658,4130.9,25.37,8.28,25122,4563.4,50.36,9.15,12109,3974.3,24.27,7.97,2371
Texas,Lamb,12858,2187,1024.3,17.01,7.97,6965,1232.7,54.17,9.59,3706,1119.3,28.82,8.71,2376
Texas,Lampasas,22206,6485,1760.6,29.2,7.93,9914,1995,44.65,8.98,5807,1765.5,26.15,7.95,2381
Texas,La Salle,5291,1108,564.4,20.94,10.67,2709,704.4,51.2,13.31,1474,657.7,27.86,12.43,2388
Texas,Lavaca,20509,5451,1482,26.58,7.23,9541,1708.4,46.52,8.33,5517,1548.2,26.9,7.55,2392
Texas,Lee,17366,4131,1477,23.79,8.51,8632,1708.7,49.71,9.84,4603,1525.9,26.51,8.79,2398
Texas,Leon,15952,3468,1350.7,21.74,8.47,7712,1552.6,48.35,9.73,4772,1398.4,29.91,8.77,2402
Texas,Liberty,93112,22924,8345.5,24.62,8.96,46078,9079.8,49.49,9.75,24110,7601.5,25.89,8.16,2404
Texas,Limestone,21029,3877,1731,18.44,8.23,10987,2025.3,52.25,9.63,6165,1854.7,29.32,8.82,2408
Texas,Lipscomb,2928,545,253.6,18.61,8.66,1568,296,53.55,10.11,815,263.9,27.83,9.01,2412
Texas,Live Oak,10486,2056,951.4,19.61,9.07,4775,1129.5,45.54,10.77,3655,1040.1,34.86,9.92,2416
Texas,Llano,21978,4686,1732.5,21.32,7.88,10387,2071.5,47.26,9.43,6905,1932.8,31.42,8.79,2421
Texas,Loving,57,17,9.6,29.82,16.84,26,10.3,45.61,18.07,14,8.1,24.56,14.21,2424
Texas,Lubbock,304680,94154,29298.4,30.9,9.62,145611,31217.2,47.79,10.25,64915,25756.2,21.31,8.45,2428
Texas,Lynn,5674,1616,479.9,28.48,8.46,2638,553,46.49,9.75,1420,485.5,25.03,8.56,2438
Texas,McCulloch,7523,1727,751.9,22.96,9.99,3785,881,50.31,11.71,2011,801.1,26.73,10.65,2452
Texas,McLennan,256944,75198,21395.4,29.27,8.33,122494,23130.6,47.67,9,59252,19693.2,23.06,7.66,2477
Texas,McMullen,608,99,76.8,16.28,12.63,237,92.3,38.98,15.18,272,85.7,44.74,14.1,2494
Texas,Madison,11541,1922,1096,16.65,9.5,5692,1286.4,49.32,11.15,3927,1163.6,34.03,10.08,2526
Texas,Marion,9592,1717,858,17.9,8.94,5053,991.1,52.68,10.33,2822,918.4,29.42,9.57,2547
Texas,Martin,5209,1049,605.8,20.14,11.63,2683,692.3,51.51,13.29,1477,595.9,28.35,11.44,2564
Texas,Mason,3943,591,398.7,14.99,10.11,2304,477,58.43,12.1,1048,442.6,26.58,11.22,2570
Texas,Matagorda,36262,8146,3540.7,22.46,9.76,16293,4051.4,44.93,11.17,11823,3609.5,32.6,9.95,2637
Texas,Maverick,57204,11615,4756.3,20.3,8.31,27070,5802.9,47.32,10.14,18519,5309.5,32.37,9.28,2649
Texas,Medina,50166,13963,3974.9,27.83,7.92,23055,4607.1,45.96,9.18,13148,4097.6,26.21,8.17,2652
Texas,Menard,1980,383,219.4,19.34,11.08,816,269.1,41.21,13.59,781,255.1,39.44,12.88,2655
Texas,Midland,167525,58586,15646.7,34.97,9.34,74060,16805.7,44.21,10.03,34879,13878.6,20.82,8.28,2657
Texas,Milam,24942,6214,1999.2,24.91,8.02,11902,2326.9,47.72,9.33,6826,2104.7,27.37,8.44,2659
Texas,Mills,4445,1419,369.4,31.92,8.31,1994,428.5,44.86,9.64,1032,394,23.22,8.86,2663
Texas,Mitchell,7599,1833,723.5,24.12,9.52,4111,843,54.1,11.09,1655,756.5,21.78,9.96,2666
Texas,Montague,20365,5224,1762.7,25.65,8.66,9557,1976.6,46.93,9.71,5584,1733.6,27.42,8.51,2669
Texas,Montgomery,647105,242492,61636.8,37.47,9.53,283094,64030.7,43.75,9.89,121519,50797.7,18.78,7.85,2682
Texas,Moore,21079,6222,1973.2,29.52,9.36,9171,2236,43.51,10.61,5686,1955.7,26.97,9.28,2683
Texas,Morris,12016,2949,1042.2,24.54,8.67,5033,1203.6,41.89,10.02,4034,1100.7,33.57,9.16,2688
Texas,Motley,1067,152,119.2,14.25,11.17,588,139.1,55.11,13.04,327,127.2,30.65,11.92,2692
Texas,Nacogdoches,60631,15554,4753.4,25.65,7.84,28984,5386.9,47.8,8.88,16093,4739,26.54,7.82,2701
Texas,Navarro,53408,10779,4034,20.18,7.55,27141,4528.4,50.82,8.48,15488,3970.4,29,7.43,2706
Texas,Newton,11730,2798,1070.8,23.85,9.13,5311,1204.8,45.28,10.27,3621,1078.2,30.87,9.19,2711
Texas,Nolan,14370,3069,1262.1,21.36,8.78,7313,1472.9,50.89,10.25,3988,1322.1,27.75,9.2,2714
Texas,Nueces,349199,95418,30199.1,27.32,8.65,160553,33942.7,45.98,9.72,93228,29967.6,26.7,8.58,2194
Texas,Ochiltree,9764,2224,884.7,22.78,9.06,4968,1037.9,50.88,10.63,2572,910,26.34,9.32,2204
Texas,Oldham,1526,399,154.5,26.15,10.12,505,170.5,33.09,11.17,622,146.5,40.76,9.6,2210
